concurso;data_sorteio;data_extracao;numero;time1;gols_time1;time2;gols_time2;resultado
603;22/04/2014;2025-10-14 22:47:20;3;FLAMENGO/RJ;0;GOIAS/GO;0;EMPATE
603;22/04/2014;2025-10-14 22:47:20;4;VASCO DA GAMA/RJ;1;AMERICA/MG;1;EMPATE
603;22/04/2014;2025-10-14 22:47:20;5;SANTA CRUZ/PE;1;ABC/RN;1;EMPATE
603;22/04/2014;2025-10-14 22:47:20;6;CEARA/CE;1;OESTE/SP;0;CEARA/CE
603;22/04/2014;2025-10-14 22:47:20;7;AMERICA/RN;3;AVAI/SC;1;AMERICA/RN
603;22/04/2014;2025-10-14 22:47:20;8;BRAGANTINO/SP;2;NAUTICO/PE;2;EMPATE
603;22/04/2014;2025-10-14 22:47:20;9;INTERNACIONAL/RS;1;VITORIA/BA;0;INTERNACIONAL/RS
603;22/04/2014;2025-10-14 22:47:20;10;FLUMINENSE/RJ;3;FIGUEIRENSE/SC;0;FLUMINENSE/RJ
603;22/04/2014;2025-10-14 22:47:20;11;ATHLETICO/PR;1;GREMIO/RS;0;ATHLETICO/PR
603;22/04/2014;2025-10-14 22:47:20;12;CRICIUMA/SC;1;PALMEIRAS/SP;2;PALMEIRAS/SP
603;22/04/2014;2025-10-14 22:47:20;13;SANTOS/SP;1;SPORT/PE;1;EMPATE
603;22/04/2014;2025-10-14 22:47:20;14;BAHIA/BA;1;CRUZEIRO/MG;2;CRUZEIRO/MG
604;28/04/2014;2025-10-14 22:47:26;1;CORINTHIANS/SP;2;FLAMENGO/RJ;0;CORINTHIANS/SP
604;28/04/2014;2025-10-14 22:47:26;2;CRUZEIRO/MG;1;SAO PAULO/SP;1;EMPATE
604;28/04/2014;2025-10-14 22:47:26;3;BOTAFOGO/RJ;2;INTERNACIONAL/RS;2;EMPATE
604;28/04/2014;2025-10-14 22:47:26;4;ATLETICO/GO;2;PONTE PRETA/SP;2;EMPATE
604;28/04/2014;2025-10-14 22:47:26;5;BOTAFOGO/PB;3;TREZE/PB;2;BOTAFOGO/PB
604;28/04/2014;2025-10-14 22:47:26;6;NAUTICO/PE;2;VILA NOVA/GO;0;NAUTICO/PE
604;28/04/2014;2025-10-14 22:47:26;7;AMERICA/MG;3;CEARA/CE;0;AMERICA/MG
604;28/04/2014;2025-10-14 22:47:26;8;PALMEIRAS/SP;0;FLUMINENSE/RJ;1;FLUMINENSE/RJ
604;28/04/2014;2025-10-14 22:47:26;9;CORITIBA/PR;0;SANTOS/SP;0;EMPATE
604;28/04/2014;2025-10-14 22:47:26;10;PORTUGUESA/SP;1;SANTA CRUZ/PE;1;EMPATE
604;28/04/2014;2025-10-14 22:47:26;11;GOIAS/GO;1;CRICIUMA/SC;0;GOIAS/GO
604;28/04/2014;2025-10-14 22:47:26;12;VITORIA/BA;2;ATHLETICO/PR;2;EMPATE
604;28/04/2014;2025-10-14 22:47:26;13;FIGUEIRENSE/SC;0;BAHIA/BA;2;BAHIA/BA
604;28/04/2014;2025-10-14 22:47:26;14;GREMIO/RS;2;ATLETICO/MG;1;GREMIO/RS
605;05/05/2014;2025-10-14 22:47:32;1;FLAMENGO/RJ;4;PALMEIRAS/SP;2;FLAMENGO/RJ
605;05/05/2014;2025-10-14 22:47:32;2;SAO PAULO/SP;2;CORITIBA/PR;2;EMPATE
605;05/05/2014;2025-10-14 22:47:32;3;BAHIA/BA;1;BOTAFOGO/RJ;0;BAHIA/BA
605;05/05/2014;2025-10-14 22:47:32;4;AMERICA/RN;0;ABC/RN;2;ABC/RN
605;05/05/2014;2025-10-14 22:47:32;5;CRB/AL;0;PAYSANDU/PA;0;EMPATE
605;05/05/2014;2025-10-14 22:47:32;6;VASCO DA GAMA/RJ;3;ATLETICO/GO;0;VASCO DA GAMA/RJ
605;05/05/2014;2025-10-14 22:47:32;7;CEARA/CE;2;NAUTICO/PE;2;EMPATE
605;05/05/2014;2025-10-14 22:47:32;8;INTERNACIONAL/RS;2;SPORT/PE;1;INTERNACIONAL/RS
605;05/05/2014;2025-10-14 22:47:32;9;ATHLETICO/PR;2;CRUZEIRO/MG;3;CRUZEIRO/MG
605;05/05/2014;2025-10-14 22:47:32;10;FLUMINENSE/RJ;1;VITORIA/BA;2;VITORIA/BA
605;05/05/2014;2025-10-14 22:47:32;11;CRICIUMA/SC;1;FIGUEIRENSE/SC;0;CRICIUMA/SC
605;05/05/2014;2025-10-14 22:47:32;12;ATLETICO/MG;0;GOIAS/GO;1;GOIAS/GO
605;05/05/2014;2025-10-14 22:47:32;13;CHAPECOENSE/SC;0;CORINTHIANS/SP;1;CORINTHIANS/SP
605;05/05/2014;2025-10-14 22:47:32;14;SANTOS/SP;0;GREMIO/RS;0;EMPATE
606;12/05/2014;2025-10-14 22:47:38;1;FLUMINENSE/RJ;2;FLAMENGO/RJ;0;FLUMINENSE/RJ
606;12/05/2014;2025-10-14 22:47:38;2;SAO PAULO/SP;1;CORINTHIANS/SP;1;EMPATE
606;12/05/2014;2025-10-14 22:47:38;3;BAHIA/BA;1;VITORIA/BA;1;EMPATE
606;12/05/2014;2025-10-14 22:47:38;4;PONTE PRETA/SP;2;ABC/RN;1;PONTE PRETA/SP
606;12/05/2014;2025-10-14 22:47:38;5;SAMPAIO CORREA/MA;0;AVAI/SC;1;AVAI/SC
606;12/05/2014;2025-10-14 22:47:38;6;JOINVILLE/SC;1;NAUTICO/PE;0;JOINVILLE/SC
606;12/05/2014;2025-10-14 22:47:38;7;CEARA/CE;2;PARANA/PR;1;CEARA/CE
606;12/05/2014;2025-10-14 22:47:38;8;INTERNACIONAL/RS;2;ATHLETICO/PR;1;INTERNACIONAL/RS
606;12/05/2014;2025-10-14 22:47:38;9;PALMEIRAS/SP;2;GOIAS/GO;0;PALMEIRAS/SP
606;12/05/2014;2025-10-14 22:47:38;10;BOTAFOGO/RJ;6;CRICIUMA/SC;0;BOTAFOGO/RJ
606;12/05/2014;2025-10-14 22:47:38;11;CORITIBA/PR;0;SPORT/PE;1;SPORT/PE
606;12/05/2014;2025-10-14 22:47:38;12;FIGUEIRENSE/SC;0;SANTOS/SP;2;SANTOS/SP
606;12/05/2014;2025-10-14 22:47:38;13;CHAPECOENSE/SC;1;GREMIO/RS;2;GREMIO/RS
606;12/05/2014;2025-10-14 22:47:38;14;ATLETICO/MG;2;CRUZEIRO/MG;1;ATLETICO/MG
607;19/05/2014;2025-10-14 22:47:44;1;FLAMENGO/RJ;0;SAO PAULO/SP;2;SAO PAULO/SP
607;19/05/2014;2025-10-14 22:47:44;2;SANTOS/SP;1;ATLETICO/MG;2;ATLETICO/MG
607;19/05/2014;2025-10-14 22:47:44;3;SPORT/PE;0;BAHIA/BA;0;EMPATE
607;19/05/2014;2025-10-14 22:47:44;4;AVAI/SC;1;CEARA/CE;1;EMPATE
607;19/05/2014;2025-10-14 22:47:44;5;JUVENTUDE/RS;0;GUARANI/SP;0;EMPATE
607;19/05/2014;2025-10-14 22:47:44;6;ABC/RN;1;SAMPAIO CORREA/MA;0;ABC/RN
607;19/05/2014;2025-10-14 22:47:44;7;NAUTICO/PE;0;VASCO DA GAMA/RJ;1;VASCO DA GAMA/RJ
607;19/05/2014;2025-10-14 22:47:44;8;ATLETICO/GO;0;JOINVILLE/SC;0;EMPATE
607;19/05/2014;2025-10-14 22:47:44;9;CRICIUMA/SC;0;INTERNACIONAL/RS;0;EMPATE
607;19/05/2014;2025-10-14 22:47:44;10;AMERICA/MG;2;VILA NOVA/GO;0;AMERICA/MG
607;19/05/2014;2025-10-14 22:47:44;11;CRUZEIRO/MG;3;CORITIBA/PR;2;CRUZEIRO/MG
607;19/05/2014;2025-10-14 22:47:44;12;CORINTHIANS/SP;0;FIGUEIRENSE/SC;1;FIGUEIRENSE/SC
607;19/05/2014;2025-10-14 22:47:44;13;VITORIA/BA;0;PALMEIRAS/SP;1;PALMEIRAS/SP
607;19/05/2014;2025-10-14 22:47:44;14;GREMIO/RS;1;FLUMINENSE/RJ;0;GREMIO/RS
608;26/05/2014;2025-10-14 22:47:51;1;SANTOS/SP;0;FLAMENGO/RJ;0;EMPATE
608;26/05/2014;2025-10-14 22:47:51;2;BOTAFOGO/RJ;1;VITORIA/BA;1;EMPATE
608;26/05/2014;2025-10-14 22:47:51;3;ATHLETICO/PR;2;CORITIBA/PR;0;ATHLETICO/PR
608;26/05/2014;2025-10-14 22:47:51;4;JOINVILLE/SC;0;VASCO DA GAMA/RJ;0;EMPATE
608;26/05/2014;2025-10-14 22:47:51;5;VILA NOVA/GO;1;AMERICA/RN;3;AMERICA/RN
608;26/05/2014;2025-10-14 22:47:51;6;PARANA/PR;2;NAUTICO/PE;0;PARANA/PR
608;26/05/2014;2025-10-14 22:47:51;7;FORTALEZA/CE;0;CRB/AL;0;EMPATE
608;26/05/2014;2025-10-14 22:47:51;8;CHAPECOENSE/SC;2;PALMEIRAS/SP;0;CHAPECOENSE/SC
608;26/05/2014;2025-10-14 22:47:51;9;FIGUEIRENSE/SC;0;GOIAS/GO;1;GOIAS/GO
608;26/05/2014;2025-10-14 22:47:51;10;SPORT/PE;1;CORINTHIANS/SP;4;CORINTHIANS/SP
608;26/05/2014;2025-10-14 22:47:51;11;SAO PAULO/SP;1;GREMIO/RS;0;SAO PAULO/SP
608;26/05/2014;2025-10-14 22:47:51;12;ATLETICO/MG;0;CRICIUMA/SC;0;EMPATE
608;26/05/2014;2025-10-14 22:47:51;13;BAHIA/BA;0;FLUMINENSE/RJ;1;FLUMINENSE/RJ
608;26/05/2014;2025-10-14 22:47:51;14;INTERNACIONAL/RS;1;CRUZEIRO/MG;3;CRUZEIRO/MG
609;02/06/2014;2025-10-14 22:47:57;1;CRUZEIRO/MG;3;FLAMENGO/RJ;0;CRUZEIRO/MG
609;02/06/2014;2025-10-14 22:47:57;2;GREMIO/RS;0;PALMEIRAS/SP;0;EMPATE
609;02/06/2014;2025-10-14 22:47:57;3;SAO PAULO/SP;2;ATLETICO/MG;1;SAO PAULO/SP
609;02/06/2014;2025-10-14 22:47:57;4;SAMPAIO CORREA/MA;2;CEARA/CE;2;EMPATE
609;02/06/2014;2025-10-14 22:47:57;5;PAYSANDU/PA;1;FORTALEZA/CE;2;FORTALEZA/CE
609;02/06/2014;2025-10-14 22:47:57;6;AMERICA/MG;1;NAUTICO/PE;3;NAUTICO/PE
609;02/06/2014;2025-10-14 22:47:57;7;VASCO DA GAMA/RJ;1;P.  DESPORTOS/SP;1;EMPATE
609;02/06/2014;2025-10-14 22:47:57;8;CORITIBA/PR;3;GOIAS/GO;0;CORITIBA/PR
609;02/06/2014;2025-10-14 22:47:57;9;VITORIA/BA;0;SPORT/PE;1;SPORT/PE
609;02/06/2014;2025-10-14 22:47:57;10;FLUMINENSE/RJ;1;INTERNACIONAL/RS;1;EMPATE
609;02/06/2014;2025-10-14 22:47:57;11;CHAPECOENSE/SC;2;BAHIA/BA;1;CHAPECOENSE/SC
609;02/06/2014;2025-10-14 22:47:57;12;SANTOS/SP;2;CRICIUMA/SC;0;SANTOS/SP
609;02/06/2014;2025-10-14 22:47:57;13;FIGUEIRENSE/SC;1;ATHLETICO/PR;3;ATHLETICO/PR
609;02/06/2014;2025-10-14 22:47:57;14;CORINTHIANS/SP;1;BOTAFOGO/RJ;1;EMPATE
610;16/06/2014;2025-10-14 22:48:03;1;BRASIL;3;CROACIA;1;BRASIL
610;16/06/2014;2025-10-14 22:48:03;2;MEXICO;1;CAMAROES;0;MEXICO
610;16/06/2014;2025-10-14 22:48:03;3;ESPANHA;1;HOLANDA;5;HOLANDA
610;16/06/2014;2025-10-14 22:48:03;4;CHILE;3;AUSTRALIA;1;CHILE
610;16/06/2014;2025-10-14 22:48:03;5;COLOMBIA;3;GRECIA;0;COLOMBIA
610;16/06/2014;2025-10-14 22:48:03;6;URUGUAI;1;COSTA RICA;3;COSTA RICA
610;16/06/2014;2025-10-14 22:48:03;7;INGLATERRA;1;ITALIA;2;ITALIA
610;16/06/2014;2025-10-14 22:48:03;8;COSTA DO MARFIM;2;JAPAO;1;COSTA DO MARFIM
610;16/06/2014;2025-10-14 22:48:03;9;SUICA;2;EQUADOR;1;SUICA
610;16/06/2014;2025-10-14 22:48:03;10;FRANCA;3;HONDURAS;0;FRANCA
610;16/06/2014;2025-10-14 22:48:03;11;ARGENTINA;2;BOSNIA HERZEGOV;1;ARGENTINA
610;16/06/2014;2025-10-14 22:48:03;12;ALEMANHA;4;PORTUGAL;0;ALEMANHA
610;16/06/2014;2025-10-14 22:48:03;13;IRA;0;NIGERIA;0;EMPATE
610;16/06/2014;2025-10-14 22:48:03;14;GANA;1;ESTADOS UNIDOS;2;ESTADOS UNIDOS
611;23/06/2014;2025-10-14 22:48:09;1;BRASIL;0;MEXICO;0;EMPATE
611;23/06/2014;2025-10-14 22:48:09;2;BELGICA;2;ARGELIA;1;BELGICA
611;23/06/2014;2025-10-14 22:48:09;3;RUSSIA;1;COREIA DO SUL;1;EMPATE
611;23/06/2014;2025-10-14 22:48:09;4;AUSTRALIA;2;HOLANDA;3;HOLANDA
611;23/06/2014;2025-10-14 22:48:09;5;ESPANHA;0;CHILE;2;CHILE
611;23/06/2014;2025-10-14 22:48:09;6;CAMAROES;0;CROACIA;4;CROACIA
611;23/06/2014;2025-10-14 22:48:09;7;COLOMBIA;2;COSTA DO MARFIM;1;COLOMBIA
611;23/06/2014;2025-10-14 22:48:09;8;URUGUAI;2;INGLATERRA;1;URUGUAI
611;23/06/2014;2025-10-14 22:48:09;9;JAPAO;0;GRECIA;0;EMPATE
611;23/06/2014;2025-10-14 22:48:09;10;ITALIA;0;COSTA RICA;1;COSTA RICA
611;23/06/2014;2025-10-14 22:48:09;11;SUICA;2;FRANCA;5;FRANCA
611;23/06/2014;2025-10-14 22:48:09;12;HONDURAS;1;EQUADOR;2;EQUADOR
611;23/06/2014;2025-10-14 22:48:09;13;ALEMANHA;2;GANA;2;EMPATE
611;23/06/2014;2025-10-14 22:48:09;14;NIGERIA;1;BOSNIA HERZEGOV;0;NIGERIA
612;26/06/2014;2025-10-14 22:48:15;1;CAMAROES;1;BRASIL;4;BRASIL
612;26/06/2014;2025-10-14 22:48:15;2;AUSTRALIA;0;ESPANHA;3;ESPANHA
612;26/06/2014;2025-10-14 22:48:15;3;HOLANDA;2;CHILE;0;HOLANDA
612;26/06/2014;2025-10-14 22:48:15;4;CROACIA;1;MEXICO;3;MEXICO
612;26/06/2014;2025-10-14 22:48:15;5;ITALIA;0;URUGUAI;1;URUGUAI
612;26/06/2014;2025-10-14 22:48:15;6;COSTA RICA;0;INGLATERRA;0;EMPATE
612;26/06/2014;2025-10-14 22:48:15;7;JAPAO;1;COLOMBIA;4;COLOMBIA
612;26/06/2014;2025-10-14 22:48:15;8;GRECIA;2;COSTA DO MARFIM;1;GRECIA
612;26/06/2014;2025-10-14 22:48:15;9;NIGERIA;2;ARGENTINA;3;ARGENTINA
612;26/06/2014;2025-10-14 22:48:15;10;BOSNIA HERZEGOV;3;IRA;1;BOSNIA HERZEGOV
612;26/06/2014;2025-10-14 22:48:15;11;HONDURAS;0;SUICA;3;SUICA
612;26/06/2014;2025-10-14 22:48:15;12;EQUADOR;0;FRANCA;0;EMPATE
612;26/06/2014;2025-10-14 22:48:15;13;ESTADOS UNIDOS;0;ALEMANHA;1;ALEMANHA
612;26/06/2014;2025-10-14 22:48:15;14;PORTUGAL;2;GANA;1;PORTUGAL
613;21/07/2014;2025-10-14 22:48:21;1;INTERNACIONAL/RS;4;FLAMENGO/RJ;0;INTERNACIONAL/RS
613;21/07/2014;2025-10-14 22:48:21;2;BOTAFOGO/RJ;1;CORITIBA/PR;0;BOTAFOGO/RJ
613;21/07/2014;2025-10-14 22:48:21;3;ATHLETICO/PR;2;CRICIUMA/SC;0;ATHLETICO/PR
613;21/07/2014;2025-10-14 22:48:21;4;VILA NOVA/GO;3;SANTA CRUZ/PE;2;VILA NOVA/GO
613;21/07/2014;2025-10-14 22:48:21;5;TREZE/PB;1;FORTALEZA/CE;1;EMPATE
613;21/07/2014;2025-10-14 22:48:21;6;BRAGANTINO/SP;0;SAMPAIO CORREA/MA;1;SAMPAIO CORREA/MA
613;21/07/2014;2025-10-14 22:48:21;7;VASCO DA GAMA/RJ;1;AMERICA/RN;1;EMPATE
613;21/07/2014;2025-10-14 22:48:21;8;ATLETICO/MG;1;BAHIA/BA;1;EMPATE
613;21/07/2014;2025-10-14 22:48:21;9;VITORIA/BA;0;CORINTHIANS/SP;0;EMPATE
613;21/07/2014;2025-10-14 22:48:21;10;GOIAS/GO;0;SPORT/PE;0;EMPATE
613;21/07/2014;2025-10-14 22:48:21;11;FIGUEIRENSE/SC;0;GREMIO/RS;1;GREMIO/RS
613;21/07/2014;2025-10-14 22:48:21;12;SAO PAULO/SP;0;CHAPECOENSE/SC;1;CHAPECOENSE/SC
613;21/07/2014;2025-10-14 22:48:21;13;PALMEIRAS/SP;1;CRUZEIRO/MG;2;CRUZEIRO/MG
613;21/07/2014;2025-10-14 22:48:21;14;FLUMINENSE/RJ;1;SANTOS/SP;0;FLUMINENSE/RJ
614;28/07/2014;2025-10-14 22:48:27;1;FLAMENGO/RJ;1;BOTAFOGO/RJ;0;FLAMENGO/RJ
614;28/07/2014;2025-10-14 22:48:27;2;GREMIO/RS;2;CORITIBA/PR;3;CORITIBA/PR
614;28/07/2014;2025-10-14 22:48:27;3;BAHIA/BA;0;INTERNACIONAL/RS;1;INTERNACIONAL/RS
614;28/07/2014;2025-10-14 22:48:27;4;PONTE PRETA/SP;0;VASCO DA GAMA/RJ;0;EMPATE
614;28/07/2014;2025-10-14 22:48:27;5;SANTA CRUZ/PE;2;CEARA/CE;3;CEARA/CE
614;28/07/2014;2025-10-14 22:48:27;6;ATLETICO/GO;2;NAUTICO/PE;0;ATLETICO/GO
614;28/07/2014;2025-10-14 22:48:27;7;SAMPAIO CORREA/MA;2;VILA NOVA/GO;0;SAMPAIO CORREA/MA
614;28/07/2014;2025-10-14 22:48:27;8;CRICIUMA/SC;1;VITORIA/BA;3;VITORIA/BA
614;28/07/2014;2025-10-14 22:48:27;9;GOIAS/GO;2;SAO PAULO/SP;1;GOIAS/GO
614;28/07/2014;2025-10-14 22:48:27;10;ATHLETICO/PR;0;FLUMINENSE/RJ;3;FLUMINENSE/RJ
614;28/07/2014;2025-10-14 22:48:27;11;CRUZEIRO/MG;5;FIGUEIRENSE/SC;0;CRUZEIRO/MG
614;28/07/2014;2025-10-14 22:48:27;12;SANTOS/SP;3;CHAPECOENSE/SC;0;SANTOS/SP
614;28/07/2014;2025-10-14 22:48:27;13;SPORT/PE;2;ATLETICO/MG;1;SPORT/PE
614;28/07/2014;2025-10-14 22:48:27;14;CORINTHIANS/SP;2;PALMEIRAS/SP;0;CORINTHIANS/SP
615;04/08/2014;2025-10-14 22:48:33;1;BOTAFOGO/RJ;1;CRUZEIRO/MG;1;EMPATE
615;04/08/2014;2025-10-14 22:48:33;2;PALMEIRAS/SP;1;BAHIA/BA;1;EMPATE
615;04/08/2014;2025-10-14 22:48:33;3;CORITIBA/PR;0;CORINTHIANS/SP;0;EMPATE
615;04/08/2014;2025-10-14 22:48:33;4;VASCO DA GAMA/RJ;1;PARANA/PR;0;VASCO DA GAMA/RJ
615;04/08/2014;2025-10-14 22:48:33;5;BOTAFOGO/PB;2;AGUIA/PA;0;BOTAFOGO/PB
615;04/08/2014;2025-10-14 22:48:33;6;SAMPAIO CORREA/MA;3;PONTE PRETA/SP;3;EMPATE
615;04/08/2014;2025-10-14 22:48:33;7;AMERICA/RN;0;SANTA CRUZ/PE;1;SANTA CRUZ/PE
615;04/08/2014;2025-10-14 22:48:33;8;SAO PAULO/SP;1;CRICIUMA/SC;1;EMPATE
615;04/08/2014;2025-10-14 22:48:33;9;CHAPECOENSE/SC;1;FLAMENGO/RJ;0;CHAPECOENSE/SC
615;04/08/2014;2025-10-14 22:48:33;10;FIGUEIRENSE/SC;3;SPORT/PE;0;FIGUEIRENSE/SC
615;04/08/2014;2025-10-14 22:48:33;11;FLUMINENSE/RJ;2;GOIAS/GO;0;FLUMINENSE/RJ
615;04/08/2014;2025-10-14 22:48:33;12;ATLETICO/MG;3;ATHLETICO/PR;1;ATLETICO/MG
615;04/08/2014;2025-10-14 22:48:33;13;VITORIA/BA;2;GREMIO/RS;1;VITORIA/BA
615;04/08/2014;2025-10-14 22:48:33;14;INTERNACIONAL/RS;1;SANTOS/SP;0;INTERNACIONAL/RS
616;11/08/2014;2025-10-14 22:48:39;1;SANTOS/SP;0;CORINTHIANS/SP;1;CORINTHIANS/SP
616;11/08/2014;2025-10-14 22:48:39;2;INTERNACIONAL/RS;2;GREMIO/RS;0;INTERNACIONAL/RS
616;11/08/2014;2025-10-14 22:48:39;3;SAO PAULO/SP;3;VITORIA/BA;1;SAO PAULO/SP
616;11/08/2014;2025-10-14 22:48:39;4;GUARANI/SP;0;SAO CAETANO/SP;1;SAO CAETANO/SP
616;11/08/2014;2025-10-14 22:48:39;5;TREZE/PB;0;BOTAFOGO/PB;1;BOTAFOGO/PB
616;11/08/2014;2025-10-14 22:48:39;6;SANTA CRUZ/PE;3;NAUTICO/PE;0;SANTA CRUZ/PE
616;11/08/2014;2025-10-14 22:48:39;7;ABC/RN;1;VASCO DA GAMA/RJ;2;VASCO DA GAMA/RJ
616;11/08/2014;2025-10-14 22:48:39;8;FLUMINENSE/RJ;1;CORITIBA/PR;1;EMPATE
616;11/08/2014;2025-10-14 22:48:39;9;BAHIA/BA;1;GOIAS/GO;0;BAHIA/BA
616;11/08/2014;2025-10-14 22:48:39;10;FLAMENGO/RJ;1;SPORT/PE;0;FLAMENGO/RJ
616;11/08/2014;2025-10-14 22:48:39;11;ATHLETICO/PR;2;BOTAFOGO/RJ;0;ATHLETICO/PR
616;11/08/2014;2025-10-14 22:48:39;12;CHAPECOENSE/SC;0;FIGUEIRENSE/SC;1;FIGUEIRENSE/SC
616;11/08/2014;2025-10-14 22:48:39;13;CRICIUMA/SC;0;CRUZEIRO/MG;0;EMPATE
616;11/08/2014;2025-10-14 22:48:39;14;ATLETICO/MG;2;PALMEIRAS/SP;1;ATLETICO/MG
617;18/08/2014;2025-10-14 22:48:45;1;BOTAFOGO/RJ;2;FLUMINENSE/RJ;0;BOTAFOGO/RJ
617;18/08/2014;2025-10-14 22:48:45;2;CRUZEIRO/MG;3;SANTOS/SP;0;CRUZEIRO/MG
617;18/08/2014;2025-10-14 22:48:45;3;CORINTHIANS/SP;1;BAHIA/BA;1;EMPATE
617;18/08/2014;2025-10-14 22:48:45;4;ICASA/CE;0;AMERICA/RN;2;AMERICA/RN
617;18/08/2014;2025-10-14 22:48:45;5;ASA/AL;3;TREZE/PB;0;ASA/AL
617;18/08/2014;2025-10-14 22:48:45;6;VASCO DA GAMA/RJ;2;CEARA/CE;0;VASCO DA GAMA/RJ
617;18/08/2014;2025-10-14 22:48:45;7;SANTA CRUZ/PE;1;BRAGANTINO/SP;0;SANTA CRUZ/PE
617;18/08/2014;2025-10-14 22:48:45;8;CORITIBA/PR;0;FLAMENGO/RJ;1;FLAMENGO/RJ
617;18/08/2014;2025-10-14 22:48:45;9;FIGUEIRENSE/SC;2;ATLETICO/MG;2;EMPATE
617;18/08/2014;2025-10-14 22:48:45;10;OESTE/SP;1;VILA NOVA/GO;3;VILA NOVA/GO
617;18/08/2014;2025-10-14 22:48:45;11;VITORIA/BA;0;CHAPECOENSE/SC;0;EMPATE
617;18/08/2014;2025-10-14 22:48:45;12;GREMIO/RS;2;CRICIUMA/SC;0;GREMIO/RS
617;18/08/2014;2025-10-14 22:48:45;13;GOIAS/GO;0;INTERNACIONAL/RS;1;INTERNACIONAL/RS
617;18/08/2014;2025-10-14 22:48:45;14;PALMEIRAS/SP;1;SAO PAULO/SP;2;SAO PAULO/SP
618;25/08/2014;2025-10-14 22:48:51;1;GREMIO/RS;2;CORINTHIANS/SP;1;GREMIO/RS
618;25/08/2014;2025-10-14 22:48:51;2;ATLETICO/MG;1;INTERNACIONAL/RS;0;ATLETICO/MG
618;25/08/2014;2025-10-14 22:48:51;3;FLUMINENSE/RJ;4;SPORT/PE;0;FLUMINENSE/RJ
618;25/08/2014;2025-10-14 22:48:51;4;ATLETICO/GO;2;SAMPAIO CORREA/MA;4;SAMPAIO CORREA/MA
618;25/08/2014;2025-10-14 22:48:51;5;GUARANY/CE;2;REMO/PA;4;REMO/PA
618;25/08/2014;2025-10-14 22:48:51;6;PORTUGUESA/SP;1;CEARA/CE;1;EMPATE
618;25/08/2014;2025-10-14 22:48:51;7;NAUTICO/PE;2;AMERICA/RN;1;NAUTICO/PE
618;25/08/2014;2025-10-14 22:48:51;8;PALMEIRAS/SP;1;CORITIBA/PR;0;PALMEIRAS/SP
618;25/08/2014;2025-10-14 22:48:51;9;BOTAFOGO/RJ;1;CHAPECOENSE/SC;0;BOTAFOGO/RJ
618;25/08/2014;2025-10-14 22:48:51;10;VITORIA/BA;0;FIGUEIRENSE/SC;1;FIGUEIRENSE/SC
618;25/08/2014;2025-10-14 22:48:51;11;ATHLETICO/PR;0;BAHIA/BA;0;EMPATE
618;25/08/2014;2025-10-14 22:48:51;12;CRICIUMA/SC;0;FLAMENGO/RJ;2;FLAMENGO/RJ
618;25/08/2014;2025-10-14 22:48:51;13;GOIAS/GO;0;CRUZEIRO/MG;1;CRUZEIRO/MG
618;25/08/2014;2025-10-14 22:48:51;14;SAO PAULO/SP;2;SANTOS/SP;1;SAO PAULO/SP
619;01/09/2014;2025-10-14 22:48:57;1;CORINTHIANS/SP;1;FLUMINENSE/RJ;1;EMPATE
619;01/09/2014;2025-10-14 22:48:57;2;VITORIA/BA;1;FLAMENGO/RJ;2;FLAMENGO/RJ
619;01/09/2014;2025-10-14 22:48:57;3;PALMEIRAS/SP;0;INTERNACIONAL/RS;1;INTERNACIONAL/RS
619;01/09/2014;2025-10-14 22:48:57;4;MOTO CLUBE/MA;2;RIVER/PI;2;EMPATE
619;01/09/2014;2025-10-14 22:48:57;5;CRB/AL;1;BOTAFOGO/PB;1;EMPATE
619;01/09/2014;2025-10-14 22:48:57;6;BRAGANTINO/SP;1;ABC/RN;0;BRAGANTINO/SP
619;01/09/2014;2025-10-14 22:48:57;7;PONTE PRETA/SP;2;NAUTICO/PE;0;PONTE PRETA/SP
619;01/09/2014;2025-10-14 22:48:57;8;CRUZEIRO/MG;4;CHAPECOENSE/SC;2;CRUZEIRO/MG
619;01/09/2014;2025-10-14 22:48:57;9;FIGUEIRENSE/SC;1;SAO PAULO/SP;1;EMPATE
619;01/09/2014;2025-10-14 22:48:57;10;GREMIO/RS;1;BAHIA/BA;0;GREMIO/RS
619;01/09/2014;2025-10-14 22:48:57;11;CORITIBA/PR;0;ATLETICO/MG;0;EMPATE
619;01/09/2014;2025-10-14 22:48:57;12;SPORT/PE;2;CRICIUMA/SC;0;SPORT/PE
619;01/09/2014;2025-10-14 22:48:57;13;GOIAS/GO;3;ATHLETICO/PR;1;GOIAS/GO
619;01/09/2014;2025-10-14 22:48:57;14;BOTAFOGO/RJ;1;SANTOS/SP;0;BOTAFOGO/RJ
620;08/09/2014;2025-10-14 22:49:03;1;FLAMENGO/RJ;0;GREMIO/RS;1;GREMIO/RS
620;08/09/2014;2025-10-14 22:49:03;2;ATLETICO/MG;1;BOTAFOGO/RJ;0;ATLETICO/MG
620;08/09/2014;2025-10-14 22:49:03;3;CRB/AL;3;FORTALEZA/CE;0;CRB/AL
620;08/09/2014;2025-10-14 22:49:03;4;AMERICA/MG;2;VASCO DA GAMA/RJ;3;VASCO DA GAMA/RJ
620;08/09/2014;2025-10-14 22:49:03;5;OESTE/SP;3;CEARA/CE;1;OESTE/SP
620;08/09/2014;2025-10-14 22:49:03;6;AVAI/SC;0;AMERICA/RN;0;EMPATE
